taire tais tais tait taisons taisez taisent taisais taisais taisait taisions taisiez taisaient tairai tairas taira tairons tairez tairont tus tus tut tûmes tûtes turent tairais tairais tairait tairions tairiez tairaient taise taises taise taisions taisiez taisent tusse tusses tût tussions tussiez tussent tais taisons taisez taisant 
tendre tends tends tend tendons tendez tendent tendais tendais tendait tendions tendiez tendaient tendrai tendras tendra tendrons tendrez tendront tendis tendis tendit tendîmes tendîtes tendirent tendrais tendrais tendrait tendrions tendriez tendraient tende tendes tende tendions tendiez tendent tendisse tendisses tendît tendissions tendissiez tendissent tends tendons tendez tendant tendu tendus tendue tendues 
tenir tiens tiens tient tenons tenez tiennent tenais tenais tenait tenions teniez tenaient tiendrai tiendras tiendra tiendrons tiendrez tiendront tins tins tint tînmes tîntes tinrent tiendrais tiendrais tiendrait tiendrions tiendriez tiendraient tienne tiennes tienne tenions teniez tiennent tinsse tinsses tînt tinssions tinssiez tinssent tiens tenons tenez tenant tenu tenus tenue tenues 
tenter tente tentes tente tentons tentez tentent tentais tentais tentait tentions tentiez tentaient tenterai tenteras tentera tenterons tenterez tenteront tentai tentas tenta tentâmes tentâtes tentèrent tenterais tenterais tenterait tenterions tenteriez tenteraient tente tentes tente tentions tentiez tentent tentasse tentasses tentât tentassions tentassiez tentassent tente tentons tentez tentant tenté tentés tentée tentées 
terminer termine termines termine terminons terminez terminent terminais terminais terminait terminions terminiez terminaient terminerai termineras terminera terminerons terminerez termineront terminai terminas termina terminâmes terminâtes terminèrent terminerais terminerais terminerait terminerions termineriez termineraient termine termines termine terminions terminiez terminent terminasse terminasses terminât terminassions terminassiez terminassent termine terminons terminez terminant terminé terminés terminée terminées 
tirer tire tires tire tirons tirez tirent tirais tirais tirait tirions tiriez tiraient tirerai tireras tirera tirerons tirerez tireront tirai tiras tira tirâmes tirâtes tirèrent tirerais tirerais tirerait tirerions tireriez tireraient tire tires tire tirions tiriez tirent tirasse tirasses tirât tirassions tirassiez tirassent tire tirons tirez tirant tiré tirés tirée tirées 
tomber tombe tombes tombe tombons tombez tombent tombais tombais tombait tombions tombiez tombaient tomberai tomberas tombera tomberons tomberez tomberont tombai tombas tomba tombâmes tombâtes tombèrent tomberais tomberais tomberait tomberions tomberiez tomberaient tombe tombes tombe tombions tombiez tombent tombasse tombasses tombât tombassions tombassiez tombassent tombe tombons tombez tombant tombé tombés tombée tombées 
toucher touche touches touche touchons touchez touchent touchais touchais touchait touchions touchiez touchaient toucherai toucheras touchera toucherons toucherez toucheront touchai touchas toucha touchâmes touchâtes touchèrent toucherais toucherais toucherait toucherions toucheriez toucheraient touche touches touche touchions touchiez touchent touchasse touchasses touchât touchassions touchassiez touchassent touche touchons touchez touchant touché touchés touchée touchées 
tourner tourne tournes tourne tournons tournez tournent tournais tournais tournait tournions tourniez tournaient tournerai tourneras tournera tournerons tournerez tourneront tournai tournas tourna tournâmes tournâtes tournèrent tournerais tournerais tournerait tournerions tourneriez tourneraient tourne tournes tourne tournions tourniez tournent tournasse tournasses tournât tournassions tournassiez tournassent tourne tournons tournez tournant tourné tournés tournée tournées 
tracer trace traces trace traçons tracez tracent traçais traçais traçait tracions traciez traçaient tracerai traceras tracera tracerons tracerez traceront traçai traças traça traçâmes traçâtes tracèrent tracerais tracerais tracerait tracerions traceriez traceraient trace traces trace tracions traciez tracent traçasse traçasses traçât traçassions traçassiez traçassent trace traçons tracez traçant tracé tracés tracée tracées 
traîner traîne traînes traîne traînons traînez traînent traînais traînais traînait traînions traîniez traînaient traînerai traîneras traînera traînerons traînerez traîneront traînai traînas traîna traînâmes traînâtes traînèrent traînerais traînerais traînerait traînerions traîneriez traîneraient traîne traînes traîne traînions traîniez traînent traînasse traînasses traînât traînassions traînassiez traînassent traîne traînons traînez traînant traîné traînés traînée traînées 
traiter traite traites traite traitons traitez traitent traitais traitais traitait traitions traitiez traitaient traiterai traiteras traitera traiterons traiterez traiteront traitai traitas traita traitâmes traitâtes traitèrent traiterais traiterais traiterait traiterions traiteriez traiteraient traite traites traite traitions traitiez traitent traitasse traitasses traitât traitassions traitassiez traitassent traite traitons traitez traitant traité traités traitée traitées 
travailler travaille travailles travaille travaillons travaillez travaillent travaillais travaillais travaillait travaillions travailliez travaillaient travaillerai travailleras travaillera travaillerons travaillerez travailleront travaillai travaillas travailla travaillâmes travaillâtes travaillèrent travaillerais travaillerais travaillerait travaillerions travailleriez travailleraient travaille travailles travaille travaillions travailliez travaillent travaillasse travaillasses travaillât travaillassions travaillassiez travaillassent travaille travaillons travaillez travaillant travaillé travaillés travaillée travaillées 
traverser traverse traverses traverse traversons traversez traversent traversais traversais traversait traversions traversiez traversaient traverserai traverseras traversera traverserons traverserez traverseront traversai traversas traversa traversâmes traversâtes traversèrent traverserais traverserais traverserait traverserions traverseriez traverseraient traverse traverses traverse traversions traversiez traversent traversasse traversasses traversât traversassions traversassiez traversassent traverse traversons traversez traversant traversé traversés traversée traversées 
trembler tremble trembles tremble tremblons tremblez tremblent tremblais tremblais tremblait tremblions trembliez tremblaient tremblerai trembleras tremblera tremblerons tremblerez trembleront tremblai tremblas trembla tremblâmes tremblâtes tremblèrent tremblerais tremblerais tremblerait tremblerions trembleriez trembleraient tremble trembles tremble tremblions trembliez tremblent tremblasse tremblasses tremblât tremblassions tremblassiez tremblassent tremble tremblons tremblez tremblant tremblé tremblés tremblée tremblées 
tromper trompe trompes trompe trompons trompez trompent trompais trompais trompait trompions trompiez trompaient tromperai tromperas trompera tromperons tromperez tromperont trompai trompas trompa trompâmes trompâtes trompèrent tromperais tromperais tromperait tromperions tromperiez tromperaient trompe trompes trompe trompions trompiez trompent trompasse trompasses trompât trompassions trompassiez trompassent trompe trompons trompez trompant trompé trompés trompée trompées 
